Timestamp,"Confidentiality and Privacy: Your privacy is important to us. All responses you provide will be kept strictly confidential and anonymous, and the results will only be analyzed in aggregate. Your personal information will not be shared with any third parties, and the data collected will be used for research purposes only.
Voluntary Participation: Participation in this study is entirely voluntary, and you have the right to withdraw at any time during the period the questionnaire is available for your completion. 
Contact Information: If you have any questions or concerns about the study, please feel free to contact us at: Ashrin Mobashira Shifa (ashrin.shifa@northsouth.edu)
By checking the ""I Agree"" box below, you indicate your voluntary consent to participate in this research study.",Gender,Age,Occupation,Marital status,Monthly household income (approximate),What activities were you involved in between 5:00 AM - 5:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 5:30 AM - 6:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 6:00 AM - 6:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 6:30 AM - 7:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 7:00 AM - 7:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 7:30 AM - 8:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 8:00 AM - 8:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 8:30 AM - 9:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 9:00 AM - 9:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 9:30 AM - 10:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 10:00 AM - 10:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 10:30 AM - 11:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 11:00 AM - 11:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 11:30 AM - 12:00 PM? Please select the most applicable option from the menu provided.,What was you activity between 12:00 PM - 12:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 PM - 1:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 PM - 1:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 PM - 2:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 PM - 2:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 PM - 3:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 PM - 3:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 PM - 4:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 PM - 4:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 PM - 5:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 PM - 5:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 PM - 6:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 PM - 6:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 PM - 7:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 PM - 7:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 PM - 8:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 PM - 8:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 PM - 9:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 PM - 9:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 PM - 10:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 PM - 10:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 PM - 11:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 PM - 11:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 PM - 12:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 AM - 12:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 AM - 1:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 AM - 1:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 AM - 2:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 AM - 2:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 AM - 3:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 AM - 3:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 AM - 4:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 AM - 4:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 AM - 5:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 AM - 5:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 AM - 6:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 AM - 6:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 AM - 7:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 AM - 7:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 AM - 8:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 AM - 8:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 AM - 9:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 AM - 9:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 AM - 10:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 AM - 10:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 AM - 11:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 AM - 11:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 AM - 12:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 PM - 12:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 PM - 1:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 PM - 1:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 PM - 2:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 PM - 2:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 PM - 3:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 PM - 3:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 PM - 4:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 PM - 4:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 PM - 5:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 PM - 5:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 PM - 6:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 PM - 6:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 PM - 7:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 PM - 7:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 PM - 8:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 PM - 8:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 PM - 9:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 PM - 9:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 PM - 10:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 PM - 10:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 PM - 11:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 PM - 11:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 PM - 12:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 AM - 12:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 AM - 1:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 AM - 1:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 AM - 2:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 AM - 2:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 AM - 3:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 AM - 3:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 AM - 4:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 AM - 4:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 AM - 5:00 AM ?  Please select the most applicable option from the menu provided.,"When I must choose between the two, I usually dress for fashion, not for comfort.",An important part of my life and activities is dressing smartly.,A person should try to dress in style.
2024/02/11 11:35:43 AM GMT+6,I Agree,Male,24,Student,Do not prefer to disclose,30000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Eating,Eating,Socializing,Socializing,Socializing,Socializing,Exercise,Exercise,Exercise,Exercise,Family Time,Entertainment,Entertainment,Study,Study,Eating,Study,Study,Entertainment,Study,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Exercise,Exercise,Exercise,Eating,Socializing,Socializing,Study,Study,Study,Study,Study,Eating,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,3,4
2024/02/11 11:37:56 AM GMT+6,I Agree,Male,23,Student,Single,32000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Work,Religion or Spiritual Activities,Work,Work,Work,Family Time,Family Time,Religion or Spiritual Activities,Family Time,Family Time,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Family Time,Family Time,Family Time,Family Time,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Study,Traveling,Traveling,Traveling,Traveling,Religion or Spiritual Activities,Video Games,Video Games,Video Games,Video Games,Study,Study,Religion or Spiritual Activities,Study,Study,Study,Nightlife,Nightlife,Nightlife,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,3,5
2024/02/11 11:58:30 AM GMT+6,I Agree,Male,23,Student,Single,3000000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Religion or Spiritual Activities,Eating,Socializing,Travelling,Travelling,Religion or Spiritual Activities,Video Games,Religion or Spiritual Activities,Entertainment,Video Games,Video Games,Study,Religion or Spiritual Activities,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Entertainment,Work,Work,Work,Work,Religion or Spiritual Activities,Eating,Video Games,Video Games,Religion or Spiritual Activities,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,2,3,3
2024/02/11 12:01:00 PM GMT+6,I Agree,Male,24,Student,Single,40000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Entertainment,University Class,University Class,Travelling,Travelling,Personal Care,Video Games,Video Games,Video Games,Video Games,Video Games,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Phone Calls,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Video Games,Video Games,Video Games,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,1,4
2024/02/11 12:02:20 PM GMT+6,I Agree,Male,23,Student,Single,3000000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Family Time,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sports,Sports,Sports,Sports,Phone Calls,Personal Care,Entertainment,Entertainment,Study,Study,Study,Study,Phone Calls,Video Games,Video Games,Video Games,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Traveling,Traveling,Housework,Eating,Sleeping,Sleeping,Sleeping,Sports,Sports,Sports,Sports,Entertainment,Entertainment,Family Time,Family Time,Family Time,Study,Study,Study,Phone Calls,Personal Care,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,4
2024/02/11 12:06:17 PM GMT+6,I Agree,Female,23,Student,Single,60000,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Reading or Writing,Personal Care,Religion or Spiritual Activities,Eating,Socializing,Entertainment,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Religion or Spiritual Activities,Personal Care,Study,Study,Study,Study,Study,Entertainment,Eating,Phone Calls,Reading or Writing,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Study,Study,Study,Study,Personal Care,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Reading or Writing,Socializing,Religion or Spiritual Activities,Housework,Family Time,Study,Eating,Study,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,5,5
2024/02/11 12:08:09 PM GMT+6,I Agree,Male,23,Student,Single,50000,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Video Games,Religion or Spiritual Activities,University Class,University Class,Eating,Entertainment,Housework,Sleeping,Sleeping,Religion or Spiritual Activities,Reading or Writing,Religion or Spiritual Activities,Sleeping,Study,Study,Study,Religion or Spiritual Activities,Study,Eating,Phone Calls,Video Games,Video Games,Video Games,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Housework,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Housework,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Video Games,Video Games,Video Games,Eating,Video Games,Study,Study,Study,Study,Phone Calls,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4
2024/02/11 12:10:27 PM GMT+6,I Agree,Male,23,Student,Single,70000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Eating,Housework,Housework,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Socializing,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Work,Study,Study,Study,Study,Religion or Spiritual Activities,Study,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Socializing,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Phone Calls,Phone Calls,Entertainment,Study,Study,Study,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,5,4
2024/02/11 12:14:35 PM GMT+6,I Agree,Male,24,Student,Single,150000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Eating,Video Games,Video Games,Video Games,Study,Study,Study,Study,Family Time,Socializing,Reading or Writing,Study,Study,Study,Entertainment,Eating,Housework,Video Games,Video Games,Housework,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Video Games,Video Games,Housework,Personal Care,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Video Games,Video Games,Video Games,Video Games,Exercise,Exercise,Personal Care,Study,Family Time,Socializing,Study,Study,Study,Study,Entertainment,Eating,Video Games,Video Games,Video Games,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,1,1,5
2024/02/11 12:35:46 PM GMT+6,I Agree,Male,24,Student,Single,60000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,Reading or Writing,Eating,Study,Entertainment,Entertainment,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Personal Care,Personal Care,Socializing,Socializing,Socializing,Socializing,Eating,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Eating,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Socializing,Eating,Reading or Writing,Reading or Writing,Traveling,Traveling,Traveling,Traveling,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,4
2024/02/11 1:04:38 PM GMT+6,I Agree,Male,23,Student,Single,65000,Sleeping,Sleeping,Sleeping,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,Socializing,University Class,University Class,Socializing,Socializing,Travelling,Travelling,Personal Care,Personal Care,Travelling,Work,Family Time,Work,Work,Work,Work,Work,Socializing,Socializing,Family Time,Family Time,Video Games,Video Games,Study,Study,Study,Study,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Phone Calls,Phone Calls,Personal Care,Family Time,Eating,Family Time,Personal Care,Work,Work,Work,Work,Work,Work,Work,Socializing,Socializing,Socializing,Socializing,Family Time,Phone Calls,Study,Study,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,5,4
2024/02/11 2:49:09 PM GMT+6,I Agree,Female,24,Student,Single,18000-20000,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,Cooking,University Class,University Class,University Class,Religion or Spiritual Activities,Housework,Housework,Housework,Reading or Writing,Work,Work,Work,Study,Study,Study,Study,Study,Socializing,Eating,Personal Care,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,Sleeping,Housework,Housework,Cooking,Cooking,Cooking,Eating,Personal Care,Personal Care,Socializing,Socializing,Housework,Socializing,Socializing,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Study,Study,Eating,Housework,Housework,Socializing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,2,3
2024/02/11 4:21:37 PM GMT+6,I Agree,Female,23,Student,Single,200000,Sleeping,Sleeping,Personal Care,Family Time,Eating,Eating,Sleeping,Eating,Eating,Exercise,Sleeping,Sleeping,Reading or Writing,Reading or Writing,Work,Work,Reading or Writing,Reading or Writing,Family Time,Family Time,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Socializing,Socializing,Nightlife,Nightlife,Family Time,Family Time,Eating,University Class,Socializing,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Family Time,Family Time,Family Time,Socializing,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Nightlife,Nightlife,Family Time,Family Time,Family Time,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,3,4,4
2024/02/11 4:24:36 PM GMT+6,I Agree,Male,26,Student,Married,70000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Housework,Work,Work,Work,Work,Religion or Spiritual Activities,Work,Work,Work,Religion or Spiritual Activities,Work,Work,Travelling,Video Games,Video Games,Religion or Spiritual Activities,Eating,Socializing,Socializing,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Religion or Spiritual Activities,Family Time,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Socializing,Socializing,Eating,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,1,1
2024/02/11 4:33:42 PM GMT+6,I Agree,Male,23,Student,Single,50,Study,Personal Care,Personal Care,Traveling,Traveling,Traveling,Study,Study,Study,Study,Study,Study,Study,Personal Care,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Travelling,Travelling,Personal Care,Eating,Eating,Entertainment,Study,Study,Study,Study,Study,Study,Entertainment,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Entertainment,Study,Study,Study,Study,Study,Socializing,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Study,Study,Study,Exercise,Exercise,Personal Care,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,3
2024/02/11 4:38:06 PM GMT+6,I Agree,Female,22,Student,Single,4000,Sleeping,Sleeping,Religion or Spiritual Activities,Eating,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,University Class,Eating,Phone Calls,Work,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Video Games,Family Time,Family Time,Study,Study,Study,Study,Study,Eating,Socializing,Socializing,Personal Care,Phone Calls,Study,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Entertainment,Entertainment,Phone Calls,Housework,Personal Care,Eating,Religion or Spiritual Activities,Socializing,Entertainment,Sleeping,Sleeping,Traveling,Shopping,Eating,Shopping,Shopping,Eating,Personal Care,Reading or Writing,Reading or Writing,Reading or Writing,Study,Study,Study,Study,Study,Eating,Religion or Spiritual Activities,Work,Socializing,Socializing,Cooking,Cooking,Eating,Exercise,Sleeping,Sleeping,Sleeping,Sleeping,3,3,1
2024/02/11 5:00:50 PM GMT+6,I Agree,Female,22,Student,Married,500000,Sleeping,Sleeping,Sleeping,Personal Care,Cooking,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Personal Care,Housework,Housework,Family Time,Family Time,Study,Study,Study,Study,Eating,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Cooking,Eating,Traveling,Work,Work,Work,Work,Work,Work,Traveling,Cooking,Cooking,Cooking,Eating,Housework,Housework,Personal Care,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Personal Care,Family Time,Family Time,Study,Study,Study,Eating,Study,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,1,4
